image,cell_id,source,cy,cx,area_px,circularity,eccentricity,solidity
HET_1,2450,supp,2975.3,387.7,395,0.233,0.729,0.551
HET_1,2451,supp,2987.0,1932.1,256,0.190,0.840,0.399
HET_1,2452,supp,3005.3,1730.5,232,0.203,0.990,0.532
HET_1,2453,supp,2997.2,1014.8,338,0.372,0.891,0.661
HET_1,2454,supp,3018.3,1710.4,503,0.127,0.922,0.315
HET_1,2455,supp,3017.0,1058.5,492,0.144,0.814,0.333
HET_1,2456,supp,3010.6,1778.9,106,0.376,0.979,0.679
HET_1,2457,supp,3015.9,1346.2,108,0.283,0.983,0.543
HET_1,2458,supp,3019.6,1464.8,128,0.257,0.950,0.508
HET_1,2459,supp,3038.0,411.6,44,0.356,0.996,0.698
HET_1,2460,supp,3018.3,1182.0,46,0.700,0.926,0.885
HET_1,2461,supp,3071.1,423.5,487,0.095,0.996,0.391
HET_1,2462,supp,3031.1,1492.4,98,0.485,0.861,0.695
HET_1,2463,supp,3036.6,1879.7,147,0.315,0.922,0.559
HET_1,2464,supp,3043.3,551.7,108,0.439,0.687,0.667
HET_1,2465,supp,3051.1,740.3,383,0.228,0.894,0.484
HET_1,2466,supp,3059.2,932.0,199,0.172,0.990,0.477
HET_1,2467,supp,3054.3,474.4,266,0.401,0.731,0.691
HET_1,2468,supp,3063.7,672.5,346,0.183,0.836,0.451
HET_1,2469,supp,3090.0,773.5,131,0.263,0.989,0.508
HET_1,2470,supp,3113.7,835.8,480,0.117,0.962,0.357
HET_1,2471,supp,3144.1,404.8,279,0.259,0.890,0.538
HET_1,2472,supp,3151.1,620.4,219,0.272,0.838,0.572
HET_3,1,cellpose_ext,24.6,774.6,399,0.673,0.317,0.860
HET_3,2,cellpose_ext,17.4,817.8,175,0.887,0.745,0.962
HET_3,3,cellpose_ext,17.1,93.9,73,0.901,0.861,0.936
HET_3,4,cellpose_ext,23.4,5.6,152,0.770,0.822,0.916
HET_3,5,cellpose_ext,57.4,559.0,699,0.227,0.966,0.542
HET_3,6,cellpose_ext,29.2,1054.1,380,0.747,0.836,0.922
HET_3,7,cellpose_ext,39.5,6.4,152,0.875,0.805,0.944
HET_3,8,cellpose_ext,43.2,470.6,378,0.582,0.748,0.836
HET_3,9,cellpose_ext,41.1,845.2,239,0.826,0.851,0.956
HET_3,10,cellpose_ext,59.7,699.7,446,0.412,0.977,0.868
HET_3,11,cellpose_ext,47.5,627.4,220,0.758,0.891,0.928
HET_3,12,cellpose_ext,54.7,754.0,388,0.422,0.948,0.697
HET_3,13,cellpose_ext,47.8,406.0,214,0.837,0.604,0.918
HET_3,14,cellpose_ext,59.6,228.5,325,0.442,0.957,0.744
HET_3,15,cellpose_ext,51.6,979.5,183,0.897,0.802,0.953
HET_3,16,cellpose_ext,56.0,395.3,140,0.968,0.684,0.952
HET_3,17,cellpose_ext,66.9,836.0,227,0.764,0.697,0.880
HET_3,18,cellpose_ext,65.0,1003.4,363,0.829,0.766,0.938
HET_3,19,cellpose_ext,65.3,1026.9,216,0.864,0.806,0.956
HET_3,20,cellpose_ext,87.6,70.2,325,0.434,0.960,0.749
HET_3,21,cellpose_ext,96.3,292.0,570,0.404,0.954,0.760
HET_3,22,cellpose_ext,89.6,931.8,206,0.898,0.670,0.932
HET_3,23,cellpose_ext,106.6,194.1,624,0.513,0.922,0.786
HET_3,24,cellpose_ext,100.0,597.3,383,0.805,0.585,0.932
HET_3,25,cellpose_ext,96.8,830.1,219,0.683,0.890,0.890
HET_3,26,cellpose_ext,102.0,815.2,214,0.675,0.668,0.863
HET_3,27,cellpose_ext,101.9,898.6,175,0.953,0.767,0.962
HET_3,28,cellpose_ext,108.4,459.6,184,0.489,0.950,0.776
HET_3,29,cellpose_ext,110.9,989.6,339,0.741,0.902,0.934
HET_3,30,cellpose_ext,108.8,429.7,292,0.642,0.723,0.825
HET_3,31,cellpose_ext,106.5,1135.6,334,0.793,0.832,0.946
HET_3,32,cellpose_ext,123.1,639.7,635,0.663,0.589,0.859
HET_3,33,cellpose_ext,137.8,447.0,544,0.346,0.920,0.678
HET_3,34,cellpose_ext,127.0,284.2,270,0.648,0.941,0.947
HET_3,35,cellpose_ext,127.7,905.8,534,0.842,0.600,0.937
HET_3,36,cellpose_ext,121.1,1121.9,373,0.626,0.921,0.901
HET_3,37,cellpose_ext,131.6,566.2,207,0.673,0.923,0.904
HET_3,38,cellpose_ext,143.7,505.6,394,0.396,0.933,0.735
HET_3,39,cellpose_ext,144.8,578.0,427,0.420,0.971,0.768
HET_3,40,cellpose_ext,154.4,544.9,507,0.383,0.781,0.645
HET_3,41,cellpose_ext,150.6,225.6,520,0.535,0.371,0.790
HET_3,42,cellpose_ext,152.6,806.6,414,0.628,0.758,0.835
HET_3,43,cellpose_ext,154.1,772.3,546,0.528,0.895,0.794
HET_3,44,cellpose_ext,165.5,1029.0,997,0.416,0.921,0.727
HET_3,45,cellpose_ext,173.2,33.5,348,0.843,0.808,0.951
HET_3,46,cellpose_ext,179.1,896.4,258,0.910,0.560,0.945
HET_3,47,cellpose_ext,185.6,777.5,338,0.714,0.768,0.892
HET_3,48,cellpose_ext,190.1,673.8,252,0.637,0.907,0.872
HET_3,49,cellpose_ext,194.9,188.7,371,0.512,0.941,0.830
HET_3,50,cellpose_ext,197.8,1013.9,817,0.707,0.477,0.893
HET_3,51,cellpose_ext,201.1,985.4,408,0.459,0.966,0.789
HET_3,52,cellpose_ext,194.2,410.2,169,0.760,0.900,0.934
HET_3,53,cellpose_ext,194.1,712.8,329,0.530,0.957,0.864
HET_3,54,cellpose_ext,202.1,260.3,367,0.871,0.752,0.948
HET_3,55,cellpose_ext,197.8,879.6,270,0.934,0.481,0.964
HET_3,56,cellpose_ext,203.2,502.3,749,0.574,0.769,0.841
HET_3,57,cellpose_ext,201.3,542.0,577,0.311,0.950,0.627
HET_3,58,cellpose_ext,216.8,623.1,508,0.494,0.953,0.827
HET_3,59,cellpose_ext,215.4,383.2,421,0.451,0.950,0.752
HET_3,60,cellpose_ext,220.6,252.6,247,0.809,0.648,0.908
HET_3,61,cellpose_ext,233.3,446.8,383,0.326,0.984,0.721
HET_3,62,cellpose_ext,223.1,1197.1,82,0.447,0.895,0.590
HET_3,63,cellpose_ext,229.1,927.2,162,0.703,0.915,0.920
HET_3,64,cellpose_ext,228.0,1133.6,525,0.543,0.943,0.804
HET_3,65,cellpose_ext,238.8,1288.2,272,0.933,0.709,0.958
HET_3,66,cellpose_ext,245.0,836.0,295,0.843,0.716,0.925
HET_3,67,cellpose_ext,252.5,850.5,180,0.792,0.819,0.918
HET_3,68,cellpose_ext,256.1,1168.6,299,0.683,0.780,0.824
HET_3,69,cellpose_ext,249.5,1185.3,200,0.747,0.819,0.917
HET_3,70,cellpose_ext,255.4,93.4,274,0.741,0.743,0.893
HET_3,71,cellpose_ext,257.5,917.0,274,0.751,0.897,0.926
HET_3,72,cellpose_ext,254.2,1177.3,106,0.857,0.848,0.906
HET_3,73,cellpose_ext,261.3,1208.7,659,0.663,0.887,0.913
HET_3,74,cellpose_ext,265.1,470.4,546,0.623,0.807,0.850
HET_3,75,cellpose_ext,263.6,896.8,283,0.834,0.794,0.940
HET_3,76,cellpose_ext,268.2,359.8,543,0.659,0.656,0.870
HET_3,77,cellpose_ext,265.2,1264.1,260,0.892,0.722,0.945
HET_3,78,cellpose_ext,266.1,835.8,261,0.503,0.942,0.803
HET_3,79,cellpose_ext,268.9,3122.7,284,0.974,0.182,0.966
HET_3,80,cellpose_ext,280.6,1058.4,487,0.394,0.766,0.710
HET_3,81,cellpose_ext,277.8,629.5,584,0.353,0.974,0.741
HET_3,82,cellpose_ext,282.4,1242.0,454,0.743,0.760,0.903
HET_3,83,cellpose_ext,288.4,1202.0,555,0.567,0.909,0.819
HET_3,84,cellpose_ext,287.6,600.0,261,0.548,0.915,0.744
HET_3,85,cellpose_ext,289.1,1325.9,580,0.767,0.589,0.921
HET_3,86,cellpose_ext,296.5,1413.1,458,0.439,0.944,0.792
HET_3,87,cellpose_ext,291.8,926.9,155,0.844,0.811,0.934
HET_3,88,cellpose_ext,297.7,1308.2,328,0.810,0.816,0.951
HET_3,89,cellpose_ext,307.5,1210.4,455,0.425,0.965,0.810
HET_3,90,cellpose_ext,310.4,915.8,239,0.606,0.930,0.905
HET_3,91,cellpose_ext,305.5,181.2,159,0.866,0.842,0.952
HET_3,92,cellpose_ext,311.9,558.3,315,0.467,0.958,0.763
HET_3,93,cellpose_ext,313.7,1380.6,348,0.502,0.940,0.835
HET_3,94,cellpose_ext,313.5,907.0,144,0.659,0.919,0.889
HET_3,95,cellpose_ext,318.9,1274.7,560,0.753,0.777,0.900
HET_3,96,cellpose_ext,325.4,337.9,661,0.371,0.897,0.713
HET_3,97,cellpose_ext,321.2,1144.3,276,0.733,0.899,0.939
HET_3,98,cellpose_ext,341.4,1141.2,699,0.243,0.978,0.630
HET_3,99,cellpose_ext,323.5,204.9,161,0.877,0.833,0.947
HET_3,100,cellpose_ext,329.9,988.2,358,0.869,0.716,0.950
HET_3,101,cellpose_ext,338.3,1471.1,486,0.437,0.954,0.752
HET_3,102,cellpose_ext,332.5,191.4,227,0.807,0.830,0.938
HET_3,103,cellpose_ext,338.5,789.8,446,0.472,0.907,0.784
HET_3,104,cellpose_ext,334.7,914.7,405,0.829,0.496,0.940
HET_3,105,cellpose_ext,338.5,156.8,381,0.668,0.908,0.901
HET_3,106,cellpose_ext,349.7,226.6,412,0.387,0.935,0.635
HET_3,107,cellpose_ext,347.8,175.0,295,0.699,0.896,0.899
HET_3,108,cellpose_ext,353.4,988.3,199,0.592,0.949,0.926
HET_3,109,cellpose_ext,354.2,1282.8,287,0.860,0.684,0.932
HET_3,110,cellpose_ext,358.8,381.0,297,0.629,0.901,0.874
HET_3,111,cellpose_ext,360.6,1075.7,491,0.535,0.777,0.784
HET_3,112,cellpose_ext,359.8,1315.6,275,0.565,0.954,0.899
HET_3,113,cellpose_ext,371.3,833.5,408,0.397,0.725,0.668
HET_3,114,cellpose_ext,361.4,1296.5,195,0.947,0.258,0.938
HET_3,115,cellpose_ext,369.3,506.9,733,0.338,0.984,0.740
HET_3,116,cellpose_ext,371.2,168.8,245,0.679,0.867,0.914
HET_3,117,cellpose_ext,383.7,1544.5,218,0.830,0.765,0.936
HET_3,118,cellpose_ext,393.4,634.9,513,0.347,0.905,0.614
HET_3,119,cellpose_ext,399.0,895.5,443,0.693,0.570,0.857
HET_3,120,cellpose_ext,395.5,190.6,307,0.702,0.775,0.865
HET_3,121,cellpose_ext,397.9,302.9,340,0.508,0.959,0.835
HET_3,122,cellpose_ext,405.2,274.8,146,0.553,0.955,0.816
HET_3,123,cellpose_ext,413.9,1321.8,695,0.482,0.767,0.747
HET_3,124,cellpose_ext,410.8,426.8,349,0.488,0.901,0.751
HET_3,125,cellpose_ext,420.3,1111.8,174,0.925,0.756,0.967
HET_3,126,cellpose_ext,435.6,1216.6,521,0.341,0.843,0.559
HET_3,127,cellpose_ext,421.3,177.4,221,0.866,0.720,0.936
HET_3,128,cellpose_ext,425.9,1143.9,207,0.534,0.958,0.873
HET_3,129,cellpose_ext,462.8,1275.6,581,0.256,0.973,0.611
HET_3,130,cellpose_ext,438.1,1136.6,181,0.926,0.744,0.958
HET_3,131,cellpose_ext,455.9,1676.7,587,0.330,0.927,0.606
HET_3,132,cellpose_ext,447.9,940.3,520,0.516,0.883,0.744
HET_3,133,cellpose_ext,442.5,815.9,280,0.675,0.912,0.918
HET_3,134,cellpose_ext,448.3,1454.0,433,0.411,0.936,0.733
HET_3,135,cellpose_ext,448.2,481.4,281,0.595,0.759,0.801
HET_3,136,cellpose_ext,447.7,532.8,340,0.531,0.958,0.890
HET_3,137,cellpose_ext,447.9,1505.5,428,0.629,0.804,0.831
HET_3,138,cellpose_ext,447.9,913.1,228,0.924,0.767,0.958
HET_3,139,cellpose_ext,449.5,989.8,337,0.468,0.945,0.797
HET_3,140,cellpose_ext,456.9,688.6,313,0.649,0.915,0.897
HET_3,141,cellpose_ext,463.0,1765.5,224,0.775,0.772,0.907
HET_3,142,cellpose_ext,468.9,570.9,398,0.561,0.913,0.847
HET_3,143,cellpose_ext,476.2,1015.3,485,0.356,0.932,0.673
HET_3,144,cellpose_ext,463.4,1518.8,197,0.957,0.700,0.966
HET_3,145,cellpose_ext,466.7,1294.2,313,0.831,0.660,0.929
HET_3,146,cellpose_ext,472.6,714.5,385,0.367,0.908,0.636
HET_3,147,cellpose_ext,485.8,835.8,629,0.230,0.941,0.471
HET_3,148,cellpose_ext,482.4,330.3,225,0.639,0.892,0.856
HET_3,149,cellpose_ext,494.9,1626.1,675,0.518,0.938,0.849
HET_3,150,cellpose_ext,493.7,139.1,290,0.497,0.920,0.815
HET_3,151,cellpose_ext,488.8,554.9,286,0.845,0.780,0.957
HET_3,152,cellpose_ext,497.0,1131.7,588,0.366,0.804,0.616
HET_3,153,cellpose_ext,487.3,1849.8,207,0.939,0.634,0.954
HET_3,154,cellpose_ext,490.4,573.6,231,0.898,0.427,0.931
HET_3,155,cellpose_ext,495.2,1785.3,311,0.963,0.564,0.969
HET_3,156,cellpose_ext,497.4,1884.2,394,0.957,0.609,0.970
HET_3,157,cellpose_ext,506.4,1593.2,518,0.680,0.773,0.874
HET_3,158,cellpose_ext,518.5,1283.5,809,0.312,0.898,0.650
HET_3,159,cellpose_ext,506.0,1857.7,300,0.542,0.883,0.783
HET_3,160,cellpose_ext,507.8,198.2,300,0.733,0.850,0.920
HET_3,161,cellpose_ext,520.2,1063.3,1131,0.425,0.296,0.681
HET_3,162,cellpose_ext,513.2,1678.5,545,0.770,0.714,0.919
HET_3,163,cellpose_ext,524.9,648.9,425,0.403,0.913,0.660
HET_3,164,cellpose_ext,517.9,1907.4,260,0.990,0.374,0.970
HET_3,165,cellpose_ext,523.6,1352.3,673,0.345,0.984,0.806
HET_3,166,cellpose_ext,530.4,1733.4,642,0.435,0.877,0.707
HET_3,167,cellpose_ext,536.9,1248.2,371,0.609,0.784,0.853
HET_3,168,cellpose_ext,550.3,801.1,1338,0.649,0.617,0.881
HET_3,169,cellpose_ext,530.3,965.4,125,0.674,0.915,0.850
HET_3,170,cellpose_ext,542.8,503.9,483,0.501,0.914,0.740
HET_3,171,cellpose_ext,547.3,231.7,491,0.434,0.957,0.762
HET_3,172,cellpose_ext,545.4,596.7,537,0.674,0.818,0.858
HET_3,173,cellpose_ext,548.2,448.0,804,0.726,0.374,0.907
HET_3,174,cellpose_ext,557.6,905.6,594,0.536,0.893,0.813
HET_3,175,cellpose_ext,554.3,1700.7,446,0.651,0.817,0.842
HET_3,176,cellpose_ext,558.0,959.0,357,0.719,0.875,0.922
HET_3,177,cellpose_ext,557.2,1398.3,239,0.833,0.672,0.926
HET_3,178,cellpose_ext,565.4,579.6,530,0.348,0.916,0.575
HET_3,179,cellpose_ext,572.3,1183.6,398,0.398,0.371,0.661
HET_3,180,cellpose_ext,580.5,1073.2,889,0.259,0.760,0.487
HET_3,181,cellpose_ext,568.7,345.7,463,0.275,0.970,0.572
HET_3,182,cellpose_ext,562.6,1732.4,134,0.991,0.465,0.950
HET_3,183,cellpose_ext,572.2,1579.9,414,0.708,0.596,0.896
HET_3,184,cellpose_ext,582.0,1788.4,639,0.389,0.466,0.698
HET_3,185,cellpose_ext,577.9,312.0,649,0.421,0.517,0.823
HET_3,186,cellpose_ext,574.7,933.4,358,0.858,0.286,0.930
HET_3,187,cellpose_ext,588.2,689.7,889,0.490,0.791,0.791
HET_3,188,cellpose_ext,583.3,951.9,240,0.769,0.200,0.873
HET_3,189,cellpose_ext,589.9,1732.1,234,0.515,0.936,0.772
HET_3,190,cellpose_ext,588.5,192.4,307,0.553,0.846,0.779
HET_3,191,cellpose_ext,595.5,1586.7,386,0.646,0.726,0.839
HET_3,192,cellpose_ext,610.7,486.5,729,0.454,0.860,0.702
HET_3,193,cellpose_ext,591.2,1922.9,323,0.526,0.946,0.826
HET_3,194,cellpose_ext,602.4,994.8,522,0.393,0.877,0.644
HET_3,195,cellpose_ext,597.8,1410.6,387,0.537,0.939,0.858
HET_3,196,cellpose_ext,623.7,99.5,414,0.289,0.986,0.792
HET_3,197,cellpose_ext,606.8,1270.6,532,0.505,0.922,0.825
HET_3,198,cellpose_ext,628.6,800.8,596,0.226,0.808,0.463
HET_3,199,cellpose_ext,620.1,931.0,391,0.576,0.888,0.821
HET_3,200,cellpose_ext,612.9,2023.3,210,0.898,0.766,0.955
HET_3,201,cellpose_ext,632.5,700.2,282,0.526,0.954,0.839
HET_3,202,cellpose_ext,631.3,1762.1,200,0.653,0.882,0.826
HET_3,203,cellpose_ext,637.0,1309.6,322,0.598,0.936,0.915
HET_3,204,cellpose_ext,638.2,1436.4,622,0.445,0.697,0.744
HET_3,205,cellpose_ext,637.0,285.9,507,0.528,0.682,0.761
HET_3,206,cellpose_ext,637.5,1287.6,183,0.456,0.965,0.792
HET_3,207,cellpose_ext,641.6,2080.3,368,0.846,0.430,0.941
HET_3,208,cellpose_ext,644.9,1673.6,439,0.448,0.938,0.750
HET_3,209,cellpose_ext,653.5,375.8,458,0.523,0.829,0.736
HET_3,210,cellpose_ext,648.9,1919.0,611,0.398,0.963,0.771
HET_3,211,cellpose_ext,642.2,2007.5,106,0.987,0.426,0.946
HET_3,212,cellpose_ext,658.2,217.1,894,0.548,0.666,0.848
HET_3,213,cellpose_ext,652.8,1762.4,292,0.774,0.858,0.948
HET_3,214,cellpose_ext,661.1,1873.0,680,0.522,0.833,0.803
HET_3,215,cellpose_ext,653.0,1800.3,198,0.971,0.590,0.961
HET_3,216,cellpose_ext,665.2,2005.9,533,0.383,0.906,0.627
HET_3,217,cellpose_ext,670.1,876.1,571,0.279,0.952,0.606
HET_3,218,cellpose_ext,665.0,2167.9,314,0.892,0.434,0.949
HET_3,219,cellpose_ext,665.6,1634.0,406,0.898,0.628,0.960
HET_3,220,cellpose_ext,672.5,1201.0,628,0.241,0.692,0.502
HET_3,221,cellpose_ext,675.7,1759.9,588,0.407,0.893,0.744
HET_3,222,cellpose_ext,674.2,130.5,246,0.724,0.905,0.935
HET_3,223,cellpose_ext,674.9,2183.4,396,0.769,0.626,0.919
HET_3,224,cellpose_ext,674.9,1916.9,263,0.836,0.798,0.949
HET_3,225,cellpose_ext,682.5,2125.6,288,0.958,0.546,0.960
HET_3,226,cellpose_ext,693.6,1099.6,757,0.387,0.732,0.685
HET_3,227,cellpose_ext,689.7,1840.0,315,0.682,0.887,0.908
HET_3,228,cellpose_ext,707.8,595.3,632,0.285,0.977,0.604
HET_3,229,cellpose_ext,715.0,391.2,646,0.274,0.951,0.573
HET_3,230,cellpose_ext,690.8,510.3,664,0.406,0.967,0.768
HET_3,231,cellpose_ext,689.8,1037.8,146,0.982,0.672,0.954
HET_3,232,cellpose_ext,706.1,893.8,523,0.378,0.918,0.712
HET_3,233,cellpose_ext,690.2,274.5,159,0.570,0.961,0.888
HET_3,234,cellpose_ext,690.1,1854.5,142,0.775,0.832,0.916
HET_3,235,cellpose_ext,697.0,1684.5,364,0.781,0.840,0.908
HET_3,236,cellpose_ext,696.4,1942.8,357,0.517,0.917,0.790
HET_3,237,cellpose_ext,706.7,642.4,414,0.568,0.947,0.838
HET_3,238,cellpose_ext,712.1,1352.9,644,0.370,0.972,0.732
HET_3,239,cellpose_ext,703.3,225.4,172,0.994,0.563,0.966
HET_3,240,cellpose_ext,712.1,1456.8,483,0.418,0.772,0.665
HET_3,241,cellpose_ext,715.2,827.6,604,0.479,0.889,0.711
HET_3,242,cellpose_ext,707.2,1127.5,296,0.707,0.895,0.922
HET_3,243,cellpose_ext,706.9,236.9,151,0.882,0.639,0.921
HET_3,244,cellpose_ext,717.7,1961.2,325,0.515,0.859,0.747
HET_3,245,cellpose_ext,715.9,2155.8,283,0.587,0.917,0.879
HET_3,246,cellpose_ext,712.9,1196.6,337,0.496,0.956,0.799
HET_3,247,cellpose_ext,740.0,2196.8,605,0.346,0.907,0.654
HET_3,248,cellpose_ext,721.6,1032.6,354,0.530,0.943,0.833
HET_3,249,cellpose_ext,742.6,2006.2,770,0.430,0.960,0.772
HET_3,250,cellpose_ext,741.5,762.6,457,0.548,0.550,0.792
HET_3,251,cellpose_ext,731.9,1821.7,145,0.752,0.910,0.935
HET_3,252,cellpose_ext,744.4,347.0,525,0.381,0.915,0.645
HET_3,253,cellpose_ext,750.1,921.0,555,0.598,0.748,0.815
HET_3,254,cellpose_ext,739.1,145.2,162,0.794,0.859,0.936
HET_3,255,cellpose_ext,748.3,442.7,312,0.712,0.826,0.886
HET_3,256,cellpose_ext,771.6,1313.5,629,0.269,0.963,0.526
HET_3,257,cellpose_ext,759.3,866.5,446,0.293,0.973,0.632
HET_3,258,cellpose_ext,749.8,1799.2,559,0.487,0.701,0.754
HET_3,259,cellpose_ext,744.7,1959.9,253,0.944,0.589,0.951
HET_3,260,cellpose_ext,763.3,330.5,491,0.883,0.494,0.944
HET_3,261,cellpose_ext,771.1,1393.4,707,0.522,0.863,0.823
HET_3,262,cellpose_ext,764.5,1647.9,405,0.626,0.911,0.860
HET_3,263,cellpose_ext,771.6,2034.3,480,0.509,0.786,0.756
HET_3,264,cellpose_ext,785.4,467.7,589,0.350,0.959,0.618
HET_3,265,cellpose_ext,772.1,2059.0,355,0.579,0.951,0.890
HET_3,266,cellpose_ext,774.6,113.8,219,0.605,0.939,0.849
HET_3,267,cellpose_ext,787.4,843.5,451,0.451,0.962,0.829
HET_3,268,cellpose_ext,782.1,1182.0,677,0.378,0.872,0.626
HET_3,269,cellpose_ext,779.1,1676.7,298,0.626,0.863,0.830
HET_3,270,cellpose_ext,789.6,212.2,402,0.404,0.928,0.684
HET_3,271,cellpose_ext,795.0,1455.9,727,0.404,0.918,0.731
HET_3,272,cellpose_ext,784.3,278.7,455,0.616,0.936,0.873
HET_3,273,cellpose_ext,784.9,188.5,443,0.552,0.919,0.787
HET_3,274,cellpose_ext,795.9,884.5,566,0.439,0.810,0.690
HET_3,275,cellpose_ext,789.7,2093.9,410,0.902,0.385,0.953
HET_3,276,cellpose_ext,796.9,1096.2,417,0.386,0.938,0.663
HET_3,277,cellpose_ext,795.9,369.1,396,0.634,0.783,0.852
HET_3,278,cellpose_ext,810.7,1498.1,1099,0.302,0.826,0.556
HET_3,279,cellpose_ext,798.1,2268.9,340,0.965,0.533,0.966
HET_3,280,cellpose_ext,810.6,627.8,577,0.357,0.947,0.640
HET_3,281,cellpose_ext,801.0,2165.4,360,0.947,0.601,0.963
HET_3,282,cellpose_ext,813.7,785.5,1141,0.795,0.581,0.925
HET_3,283,cellpose_ext,807.1,672.8,460,0.472,0.703,0.729
HET_3,284,cellpose_ext,803.9,1217.8,342,0.414,0.970,0.864
HET_3,285,cellpose_ext,810.9,2005.5,349,0.847,0.696,0.931
HET_3,286,cellpose_ext,816.4,1666.9,371,0.681,0.811,0.843
HET_3,287,cellpose_ext,811.3,1892.2,232,0.960,0.565,0.959
HET_3,288,cellpose_ext,818.2,760.2,402,0.882,0.367,0.944
HET_3,289,cellpose_ext,823.9,965.5,307,0.437,0.828,0.672
HET_3,290,cellpose_ext,818.1,979.0,149,0.940,0.556,0.931
HET_3,291,cellpose_ext,833.8,1718.2,897,0.281,0.334,0.592
HET_3,292,cellpose_ext,826.2,1155.2,295,0.590,0.900,0.799
HET_3,293,cellpose_ext,831.9,2220.3,431,0.905,0.736,0.964
HET_3,294,cellpose_ext,836.7,1048.7,286,0.532,0.924,0.806
HET_3,295,cellpose_ext,846.3,319.4,534,0.446,0.950,0.778
HET_3,296,cellpose_ext,835.3,1416.9,512,0.445,0.976,0.883
HET_3,297,cellpose_ext,834.0,2149.8,320,0.672,0.915,0.922
HET_3,298,cellpose_ext,836.5,1137.8,135,0.809,0.840,0.925
HET_3,299,cellpose_ext,844.4,742.1,428,0.634,0.879,0.872
HET_3,300,cellpose_ext,842.5,2302.5,342,0.651,0.888,0.900
HET_3,301,cellpose_ext,846.2,413.4,406,0.627,0.849,0.841
HET_3,302,cellpose_ext,844.7,193.1,411,0.626,0.889,0.844
HET_3,303,cellpose_ext,843.1,473.2,384,0.565,0.924,0.863
HET_3,304,cellpose_ext,845.8,589.5,275,0.718,0.473,0.862
HET_3,305,cellpose_ext,850.7,881.0,360,0.679,0.899,0.911
HET_3,306,cellpose_ext,845.4,791.4,205,0.973,0.306,0.958
HET_3,307,cellpose_ext,859.6,1861.6,605,0.663,0.802,0.886
HET_3,308,cellpose_ext,857.6,1833.7,382,0.485,0.346,0.717
HET_3,309,cellpose_ext,852.7,508.6,307,0.900,0.721,0.956
HET_3,310,cellpose_ext,857.3,114.0,297,0.795,0.474,0.922
HET_3,311,cellpose_ext,858.2,2099.2,477,0.561,0.902,0.855
HET_3,312,cellpose_ext,876.8,2273.9,667,0.252,0.950,0.529
HET_3,313,cellpose_ext,866.8,358.2,532,0.705,0.722,0.900
HET_3,314,cellpose_ext,864.3,1618.8,320,0.828,0.805,0.944
HET_3,315,cellpose_ext,866.9,587.8,227,0.607,0.894,0.835
HET_3,316,cellpose_ext,862.5,1195.6,409,0.587,0.921,0.859
HET_3,317,cellpose_ext,860.8,2065.7,356,0.646,0.897,0.910
HET_3,318,cellpose_ext,866.6,224.1,231,0.890,0.731,0.947
HET_3,319,cellpose_ext,870.9,1227.6,513,0.612,0.857,0.831
HET_3,320,cellpose_ext,869.0,802.9,335,0.896,0.635,0.960
HET_3,321,cellpose_ext,877.7,1534.3,646,0.381,0.449,0.658
HET_3,322,cellpose_ext,875.9,1402.2,596,0.592,0.440,0.814
HET_3,323,cellpose_ext,865.4,1800.4,230,0.448,0.971,0.804
HET_3,324,cellpose_ext,871.8,1140.1,252,0.855,0.834,0.958
HET_3,325,cellpose_ext,886.3,1150.0,447,0.359,0.977,0.720
HET_3,326,cellpose_ext,892.0,1910.4,459,0.375,0.975,0.706
HET_3,327,cellpose_ext,875.5,756.1,283,0.922,0.447,0.943
HET_3,328,cellpose_ext,884.4,1878.2,417,0.592,0.917,0.885
HET_3,329,cellpose_ext,876.3,2417.3,649,0.315,0.982,0.733
HET_3,330,cellpose_ext,890.6,140.0,515,0.683,0.842,0.907
HET_3,331,cellpose_ext,883.2,2218.0,419,0.951,0.522,0.970
HET_3,332,cellpose_ext,886.4,2028.5,448,0.563,0.928,0.848
HET_3,333,cellpose_ext,892.7,118.2,690,0.696,0.674,0.902
HET_3,334,cellpose_ext,888.0,1347.7,287,0.773,0.839,0.923
HET_3,335,cellpose_ext,887.3,677.9,455,0.392,0.883,0.690
HET_3,336,cellpose_ext,883.3,2366.4,347,0.644,0.869,0.887
HET_3,337,cellpose_ext,890.8,1115.2,308,0.432,0.863,0.718
HET_3,338,cellpose_ext,887.1,1056.9,158,0.891,0.834,0.963
HET_3,339,cellpose_ext,889.6,742.4,197,0.717,0.906,0.912
HET_3,340,cellpose_ext,887.2,1620.0,113,0.935,0.674,0.942
HET_3,341,cellpose_ext,890.3,1742.5,327,0.503,0.957,0.861
HET_3,342,cellpose_ext,894.9,2256.8,400,0.965,0.252,0.966
HET_3,343,cellpose_ext,903.3,357.0,365,0.622,0.896,0.882
HET_3,344,cellpose_ext,898.7,1624.4,495,0.393,0.771,0.682
HET_3,345,cellpose_ext,899.9,317.0,414,0.567,0.949,0.900
HET_3,346,cellpose_ext,904.7,1981.6,464,0.736,0.655,0.904
HET_3,347,cellpose_ext,906.8,909.5,396,0.672,0.817,0.880
HET_3,348,cellpose_ext,901.8,2192.7,222,0.910,0.658,0.945
HET_3,349,cellpose_ext,908.1,437.2,467,0.823,0.646,0.947
HET_3,350,cellpose_ext,905.8,375.8,330,0.848,0.604,0.938
HET_3,351,cellpose_ext,904.5,2343.7,213,0.897,0.744,0.947
